,time,Air_Flow1,DO1,Permeate1,Pressure1,TEMP1,Tank1,pH1,Air_Flow2,DO2,Permeate2,Pressure2,TEMP2,Tank2,pH2,time.1,l_min,date,day
2217,2217,6.444513889,2.911840278,27.79725694,2.959166667,25.02833333,14688.92708,7.190104167,8.811840278,5.537118056,27.83569444,14.90430556,24.99458333,14653.77083,7.221701389,2217,3.5,2023/5/28 9:00,92.375
2218,2218,6.433402778,2.941354167,27.78194444,2.965590278,25.00225694,14690.34028,7.198472222,8.801319444,5.400694444,27.80128472,14.78829861,25.01618056,14652.08333,7.215972222,2218,3.5,2023/5/28 10:00,92.41666667
2219,2219,6.428819444,2.963923611,27.77322917,2.977395833,25.00694444,14688.54861,7.210555556,8.800451389,5.253333333,27.78388889,14.74524306,25.00614583,14652.74306,7.207986111,2219,3.5,2023/5/28 11:00,92.45833333
2220,2220,6.426527778,2.903125,27.77319444,2.995208333,25.06819444,14690.53472,7.219513889,8.793819444,5.108923611,27.82527778,14.71118056,24.99559028,14649.3125,7.2021875,2220,3.5,2023/5/28 12:00,92.5
2221,2221,6.413854167,2.902222222,27.75034722,3.014340278,25.02461806,14687.96528,7.234027778,8.789131944,4.995972222,27.82520833,14.66916667,25.03951389,14652.26389,7.208159722,2221,3.5,2023/5/28 13:00,92.54166667
2222,2222,6.388715278,2.834756944,27.783125,3.015486111,25.04152778,14691.18056,7.236840278,8.765798611,4.798020833,27.83826389,14.64322917,25.01569444,14652.5625,7.203611111,2222,3.5,2023/5/28 14:00,92.58333333
2223,2223,6.388680556,2.772916667,27.73923611,3.020694444,25.08899306,14689.85069,7.241215278,8.7728125,4.705520833,27.80527778,14.54045139,25.02965278,14653.92708,7.207222222,2223,3.5,2023/5/28 15:00,92.625
2224,2224,6.384895833,2.794722222,27.76180556,3.027743056,25.04305556,14687.8125,7.246111111,8.770138889,4.552430556,27.80388889,14.51996528,25.01895833,14652.69792,7.203298611,2224,3.5,2023/5/28 16:00,92.66666667
2225,2225,6.396597222,2.838298611,27.75951389,3.048888889,25.00996528,14692.86111,7.248854167,8.780381944,4.579375,27.81569444,14.49166667,25.02274306,14651.57292,7.205,2225,3.5,2023/5/28 17:00,92.70833333
2226,2226,6.406111111,2.883090278,27.76576389,3.072465278,25.00597222,14689.3125,7.253506944,8.797048611,4.523055556,27.77815972,14.45295139,25.03055556,14653.58681,7.2,2226,3.5,2023/5/28 18:00,92.75
2227,2227,6.427361111,2.892708333,27.73586806,3.094756944,25.02850694,14689.30556,7.2559375,8.818923611,4.544583333,27.7828125,14.46263889,25.01753472,14654.42014,7.203576389,2227,3.5,2023/5/28 19:00,92.79166667
2228,2228,6.42375,2.930069444,27.75427083,3.108090278,24.99670139,14686.57986,7.259166667,8.839618056,4.497222222,27.82583333,14.47840278,25.00840278,14652.10417,7.213125,2228,3.5,2023/5/28 20:00,92.83333333
2229,2229,6.433715278,2.924722222,27.74840278,3.124965278,25.02111111,14691.91667,7.258541667,8.883611111,4.421284722,27.83,14.40024306,25.02725694,14652.98264,7.212291667,2229,3.5,2023/5/28 21:00,92.875
2230,2230,6.432895833,2.917784722,27.75379861,3.105159722,25.12749306,14701.57778,7.256805556,8.910104167,4.464326389,27.81545833,14.2255,25.13895486,14660.63611,7.210614583,2230,3.5,2023/5/28 22:00,92.91666667
2231,2231,6.438645833,2.759166667,27.79246528,3.107256944,25.08027778,14688.78819,7.228090278,8.915833333,4.149166667,27.85194444,14.271875,25.01052083,14652.66319,7.180034722,2231,3.5,2023/5/28 23:00,92.95833333
2232,2232,6.427569444,2.615520833,25.49694444,3.034270833,25.03430556,14613.91667,7.192083333,8.8928125,3.969965278,24.96881944,12.65222222,25.03569444,14572.30556,7.149340278,2232,3.5,2023/5/29 0:00,93
2233,2233,6.412083333,3.031354167,27.7646875,3.175902778,25.15711806,14688.96875,7.2146875,8.863854167,4.692048611,27.79361111,13.49986111,25.00121528,14653.90278,7.142256944,2233,3.5,2023/5/29 1:00,93.04166667
2234,2234,6.385555556,3.070034722,27.77715278,3.214826389,25.12597222,14690.88542,7.2259375,8.8346875,4.828958333,27.82572917,13.60534722,25.00659722,14653.27778,7.154826389,2234,3.5,2023/5/29 2:00,93.08333333
2235,2235,6.378541667,3.1025,27.74291667,3.258229167,25.06864583,14689.97917,7.235972222,8.830729167,4.7128125,27.82496528,13.62788194,25.02180556,14652.51389,7.151284722,2235,3.5,2023/5/29 3:00,93.125
2236,2236,6.376840278,3.132256944,27.74041667,3.308993056,25.01586806,14691.22917,7.244375,8.838923611,4.574861111,27.82121528,13.61284722,25.0184375,14653.44097,7.14625,2236,3.5,2023/5/29 4:00,93.16666667
2237,2237,6.379479167,3.161631944,27.73569444,3.347916667,24.99635417,14691.75347,7.253263889,8.847638889,4.424930556,27.81357639,13.58892361,25.01520833,14652.92708,7.141458333,2237,3.5,2023/5/29 5:00,93.20833333
2238,2238,6.373402778,3.151875,27.74454861,3.395069444,24.98871528,14690.30903,7.262395833,8.820208333,4.372604167,27.7953125,13.55854167,25.00572917,14652.88889,7.14125,2238,3.5,2023/5/29 6:00,93.25
2239,2239,6.414583333,3.155868056,27.76399306,3.428472222,25.02993056,14691.80208,7.276215278,8.880173611,4.311493056,27.83840278,13.56756944,24.99732639,14651.70486,7.142083333,2239,3.5,2023/5/29 7:00,93.29166667
2240,2240,6.385902778,3.099861111,27.76545139,3.459513889,25.05572917,14690.04167,7.279131944,8.852152778,4.228298611,27.85184028,13.52565972,25.02732639,14652.4375,7.143020833,2240,3.5,2023/5/29 8:00,93.33333333
2241,2241,6.331493056,3.102395833,27.76760417,3.485,25.03,14687.45833,7.285381944,8.789270833,4.162152778,27.82472222,13.53600694,25.02565972,14651.58333,7.144756944,2241,3.5,2023/5/29 9:00,93.375
2242,2242,6.338020833,3.072986111,27.74375,3.483159722,25.02375,14691.26042,7.284270833,8.800798611,3.980138889,27.81763889,13.53416667,25.02416667,14651.30208,7.136527778,2242,3.5,2023/5/29 10:00,93.41666667
2243,2243,6.3390625,3.059548611,27.76413194,3.503541667,25.01947917,14689.40278,7.284722222,8.795347222,3.934479167,27.82788194,13.5571875,25.00590278,14652.19792,7.134166667,2243,3.5,2023/5/29 11:00,93.45833333
2244,2244,6.346076389,3.03625,27.76149306,3.519131944,25.02791667,14692.34722,7.286006944,8.784861111,3.777291667,27.80288194,13.52847222,25.00482639,14652.59722,7.127847222,2244,3.5,2023/5/29 12:00,93.5
2245,2245,6.3309375,2.872847222,27.75291667,3.545694444,25.06805556,14690.80903,7.275451389,8.7640625,3.593472222,27.81913194,13.53940972,25.02243056,14651.52778,7.123888889,2245,3.5,2023/5/29 13:00,93.54166667
2246,2246,6.343958333,2.86546875,27.77270833,3.572326389,25.09045139,14688.92708,7.278402778,8.775069444,3.668802083,27.78989583,13.56572917,24.99083333,14651.09028,7.130590278,2246,3.5,2023/5/29 14:00,93.58333333
2247,2247,6.3178125,2.884486011,26.65357639,3.442847222,24.54048611,14666.90278,7.274861111,8.7690625,3.524651609,27.26819444,13.31892361,24.36864583,14621.26736,7.301180556,2247,3.5,2023/5/29 15:00,93.625
2248,2248,6.33,2.903503272,27.28263889,3.398854167,25.80368056,14694.92361,7.200763889,8.813361111,3.380501135,27.05372917,12.69999306,25.67006944,14645.91042,7.138944444,2248,3.5,2023/5/29 16:00,93.66666667
2249,2249,6.383715278,2.922520533,27.69555556,3.428229167,26.06284722,14688.02083,7.159131944,8.87,3.236350661,27.46697917,13.22722222,25.9340625,14652.23611,7.091354167,2249,3.5,2023/5/29 17:00,93.70833333
2250,2250,6.389930556,2.941537794,27.76097222,3.444583333,26.45538194,14690.01389,7.209375,8.828229167,3.092200187,27.82180556,13.55958333,26.32534722,14651.77778,7.137881944,2250,3.5,2023/5/29 18:00,93.75
2251,2251,6.358020833,2.960555055,27.79215278,3.441770833,26.76538194,14687.84375,7.193298611,8.787395833,2.948049713,27.86239583,13.68322917,26.63034722,14657.89931,7.146527778,2251,3.5,2023/5/29 19:00,93.79166667
2252,2252,6.389791667,2.979572316,27.77649306,3.427881944,27.12979167,14687.19792,7.204027778,8.870555556,2.803899239,27.81420139,13.55111111,26.97243056,14653.89583,7.129548611,2252,3.5,2023/5/29 20:00,93.83333333
2253,2253,6.47125,2.998589577,27.76798611,3.479722222,26.32618056,14705.79861,7.231666667,8.963888889,2.659748765,27.82826389,13.54493056,26.14170139,14665.42361,7.145347222,2253,3.5,2023/5/29 21:00,93.875
2254,2254,6.505590278,3.017606838,27.78163194,3.538784722,25.4765625,14692.77083,7.201215278,8.871041667,2.515598291,27.81243056,13.61381944,25.22381944,14652.26736,7.111215278,2254,3.5,2023/5/29 22:00,93.91666667
2255,2255,6.573506944,3.058229167,27.79302083,3.564236111,25.40552083,14692.1875,7.212013889,9.128576389,2.551909722,27.833125,13.64079861,25.14524306,14651.5,7.118125,2255,3.5,2023/5/29 23:00,93.95833333
2256,2256,6.526041667,2.846805556,24.92253472,3.399236111,25.22118056,14656.50347,7.191666667,9.559481061,2.296435606,25.61969697,12.56817803,24.96619697,14808.34356,7.102401515,2256,3.5,2023/5/30 0:00,94
2257,2257,6.083194444,2.797673611,27.81211806,3.628715278,25.37875,14690.60764,7.194375,9.121493056,2.0434375,27.9825,13.4815625,25.11545139,14641.94444,7.068333333,2257,3.5,2023/5/30 1:00,94.04166667
2258,2258,5.821145833,2.640659722,27.82809028,3.6759375,25.68309028,14690.48958,7.174756944,8.3821875,1.634618056,27.836875,13.28493056,25.45795139,14654.52431,7.030208333,2258,3.5,2023/5/30 2:00,94.08333333
2259,2259,6.009270833,2.589340278,27.8428125,3.704618056,25.93920139,14691.79167,7.182013889,8.465347222,1.610486111,27.82427083,13.07152778,25.71940972,14654.01389,7.031701389,2259,3.5,2023/5/30 3:00,94.125
2260,2260,6.211388889,2.5225,27.85347222,3.7265625,26.10784722,14692.70833,7.183263889,8.574513889,1.549409722,27.83065972,12.93479167,25.88503472,14653.78125,7.028159722,2260,3.5,2023/5/30 4:00,94.16666667
2261,2261,6.254479167,2.481840278,27.81552083,3.743819444,26.22493056,14691.61111,7.183611111,8.639930556,1.521875,27.85427083,12.86246528,25.99729167,14654.96528,7.027465278,2261,3.5,2023/5/30 5:00,94.20833333
2262,2262,6.223819444,2.437256944,27.84506944,3.766701389,26.28541667,14691.1875,7.181180556,8.634722222,1.510972222,27.79847222,12.75541667,26.04621528,14654.09375,7.027708333,2262,3.5,2023/5/30 6:00,94.25
2263,2263,6.203784722,2.387256944,27.83111111,3.784097222,26.34118056,14692.51042,7.175347222,8.602534722,1.418854167,27.86684028,12.7040625,26.08583333,14654.47917,7.020555556,2263,3.5,2023/5/30 7:00,94.29166667
2264,2264,6.211076389,2.319479167,27.83895833,3.789930556,26.41881944,14691.18403,7.168090278,8.548298611,1.283784722,27.84840278,12.62822917,26.15291667,14653.14931,7.010833333,2264,3.5,2023/5/30 8:00,94.33333333
2265,2265,6.325173611,2.288784722,27.84138889,3.812222222,26.47451389,14688.72917,7.165,8.672326389,1.168854167,27.81375,12.55409722,26.20677083,14653.54861,7.002534722,2265,3.5,2023/5/30 9:00,94.375
2266,2266,5.830694444,2.285034722,27.85888889,3.7925,25.72840278,14900.15972,7.154131944,8.778909722,2.001243056,26.84747917,12.19811111,25.63433333,14853.98264,7.0685625,2266,3.5,2023/5/30 10:00,94.41666667
2267,2267,5.736805556,1.990798611,27.81440972,3.849618056,25.7709375,14690.59375,7.115972222,8.926736111,1.371875,27.80784722,12.73163194,25.51552083,14654.11458,6.995034722,2267,3.5,2023/5/30 11:00,94.45833333
2268,2268,5.732951389,1.952013889,27.79878472,3.851805556,25.99458333,14690.0625,7.098923611,8.972777778,1.114097222,27.81194444,12.82756944,25.51444444,14653.52431,6.966145833,2268,3.5,2023/5/30 12:00,94.5
2269,2269,5.595034722,2.080798611,27.76625,3.875243056,25.42013889,14818.16319,7.192048611,8.845972222,1.558055556,27.76715278,13.00197917,25.22274306,14675.16319,7.0078125,2269,3.5,2023/5/30 13:00,94.54166667
2270,2270,5.546354167,2.054756944,27.83857639,3.999444444,24.8996875,14684.91667,7.085972222,8.756909722,1.321354167,27.82663194,13.47715278,24.68638889,14649.08681,6.969236111,2270,3.5,2023/5/30 14:00,94.58333333
2271,2271,5.662430556,2.151076389,27.28559028,3.979097222,25.160625,14669.20833,7.052743056,8.648222222,0.818409722,25.97342361,12.35786111,25.09714583,14618.31458,6.935527778,2271,3.5,2023/5/30 15:00,94.625
2272,2272,5.726388889,2.007708333,27.83298611,4.033194444,25.06826389,14681.49653,7.089826389,8.614756944,1.173611111,27.82961806,13.31597222,25.06458333,14650.22222,6.971597222,2272,3.5,2023/5/30 16:00,94.66666667
2273,2273,5.748263889,2.153298611,27.83451389,3.999236111,25.05048611,14687.60764,7.111041667,8.781701389,1.264965278,27.80163194,13.27805556,25.04065972,14650.77431,6.980486111,2273,3.5,2023/5/30 17:00,94.70833333
2274,2274,5.767152778,2.132048611,27.79236111,3.996215278,24.99135417,14689.98264,7.111597222,8.909097222,1.328333333,27.81059028,13.30572917,25.02204861,14651.57986,6.989756944,2274,3.5,2023/5/30 18:00,94.75
2275,2275,5.436840278,1.947916667,27.82149306,4.030659722,25.03135417,14689.13194,7.093402778,8.784131944,1.358125,27.82121528,13.42090278,24.98243056,14650.13194,6.992916667,2275,3.5,2023/5/30 19:00,94.79166667
2276,2276,5.361215278,1.817395833,27.82479167,4.014305556,24.99385417,14689.45486,7.072708333,8.763888889,1.333680556,27.78690972,13.45135417,25.01517361,14647.23611,6.992708333,2276,3.5,2023/5/30 20:00,94.83333333
2277,2277,5.379930556,1.754930556,27.80430556,3.998958333,24.99204861,14689.73264,7.065798611,8.817083333,1.338993056,27.84440972,13.55104167,25.01309028,14651.61806,6.9940625,2277,3.5,2023/5/30 21:00,94.875
2278,2278,5.400173611,1.715,27.82083333,3.977465278,25.03815972,14688.58333,7.067534722,9.032777778,1.3078125,27.8265625,13.52368056,25.00163194,14650.40278,6.994791667,2278,3.5,2023/5/30 22:00,94.91666667
2279,2279,5.419305556,1.658958333,27.84607639,3.951180556,25.01427083,14690.09722,7.066076389,9.089895833,1.247673611,27.84947917,13.64961806,24.98194444,14651.80903,6.992638889,2279,3.5,2023/5/30 23:00,94.95833333
2280,2280,5.407534722,1.569895833,27.80993056,3.926701389,25.02659722,14689.98611,7.065833333,9.057986111,1.1928125,27.77503472,13.70503472,25.01263889,14650.3125,6.996319444,2280,3.5,2023/5/31 0:00,95
2281,2281,5.357326389,1.497569444,27.79625,3.900486111,24.99611111,14690.02431,7.065590278,8.994131944,1.116041667,27.80753472,13.87666667,24.99958333,14650.81597,6.995138889,2281,3.5,2023/5/31 1:00,95.04166667
2282,2282,5.297152778,1.935104167,27.83125,3.841875,25.01916667,14688.86458,7.058958333,8.901770833,1.008611111,27.81711806,14.09673611,25.01333333,14650.41667,6.991215278,2282,3.5,2023/5/31 2:00,95.08333333
2283,2283,5.358888889,2.120451389,27.79694444,3.769201389,24.99951389,14689.68056,7.057638889,8.977916667,1.03375,27.85645833,14.22572917,25.00690972,14650.41667,6.997673611,2283,3.5,2023/5/31 3:00,95.125
2284,2284,5.340034722,2.176111111,27.84340278,3.748541667,25.01586806,14687.07639,7.059409722,8.945416667,1.102986111,27.79857639,14.411875,25.00013889,14650.92708,7.007083333,2284,3.5,2023/5/31 4:00,95.16666667
2285,2285,5.321215278,2.007777778,27.84940972,3.667395833,24.99256944,14689.30556,7.050104167,8.891180556,1.044965278,27.81267361,14.50579861,25.0125,14651.24653,7.004618056,2285,3.5,2023/5/31 5:00,95.20833333
2286,2286,5.250034722,1.972430556,27.82840278,3.580069444,25.0034375,14688.43056,7.052743056,8.803958333,1.011805556,27.83552083,14.63232639,24.99760417,14652.55208,7.006423611,2286,3.5,2023/5/31 6:00,95.25
2287,2287,5.247083333,1.872256944,27.86295139,3.509895833,24.98197917,14686.89583,7.043541667,8.805555556,0.9875,27.83052083,14.74256944,25.00444444,14648.89583,7.006145833,2287,3.5,2023/5/31 7:00,95.29166667
2288,2288,5.239201389,1.721875,27.87013889,3.413298611,24.99649306,14688.26042,7.033368056,8.800902778,0.944305556,27.84743056,14.72739583,24.99850694,14649.80208,7.001909722,2288,3.5,2023/5/31 8:00,95.33333333
2289,2289,5.204583333,1.612673611,27.8525,3.356215278,24.988125,14685.96875,7.037881944,8.748715278,0.859583333,27.80534722,14.90284722,25.00152778,14647.38542,7.006875,2289,3.5,2023/5/31 9:00,95.375
2290,2290,5.209270833,1.525243056,27.86159722,3.274722222,24.99263889,14688.80556,7.0228125,8.753472222,0.736770833,27.85444444,15.20152778,25.01,14652.36111,6.987152778,2290,3.5,2023/5/31 10:00,95.41666667
2291,2291,5.204791667,1.747013889,27.84510417,3.192708333,25.02138889,14689.71181,7.019375,8.734479167,0.804756944,27.8309375,15.30861111,24.98552083,14653.71875,6.971597222,2291,3.5,2023/5/31 11:00,95.45833333
2292,2292,5.207534722,1.669131944,27.85538194,3.125694444,25.01395833,14691.79167,7.020625,8.734583333,0.854861111,27.87020833,15.37048611,25.01284722,14653.04514,6.974965278,2292,3.5,2023/5/31 12:00,95.5
2293,2293,5.199166667,1.568333333,27.84840278,3.067326389,24.99166667,14689.63889,7.025694444,8.710416667,0.80375,27.8040625,15.49861111,25.01802083,14653.53819,6.975451389,2293,3.5,2023/5/31 13:00,95.54166667
2294,2294,4.454986111,0.218861111,26.28011111,2.879479167,25.11240278,14706.22569,6.970958333,8.877048611,0.547899306,26.35388889,14.94428819,25.02482639,14636.36111,6.971631944,2294,3.5,2023/5/31 14:00,95.58333333
2295,2295,4.448090278,0.187291667,27.79444444,2.917951389,25.02,14692.23264,6.959618056,8.885347222,0.997013889,27.82267361,15.95854167,24.99993056,14651.32639,6.993958333,2295,3.5,2023/5/31 15:00,95.625
2296,2296,4.461493056,0.301215278,27.80604167,2.922534722,25.04534722,14690.79861,6.972326389,8.906180556,0.954722222,27.89274306,16.09979167,24.99986111,14653.40278,6.991388889,2296,3.5,2023/5/31 16:00,95.66666667
2297,2297,4.45375,0.245243056,27.78913194,2.913298611,25.02107639,14692.95139,6.963298611,8.97,0.991527778,27.81055556,16.19819444,25.00465278,14652.12847,6.995277778,2297,3.5,2023/5/31 17:00,95.70833333
2298,2298,4.489131944,0.358680556,27.81180556,2.885451389,25.00760417,14689.69097,6.971736111,9.360069444,1.185243056,27.84180556,16.32052083,25.00225694,14650.54514,7.009340278,2298,3.5,2023/5/31 18:00,95.75
2299,2299,4.4921875,0.278194444,27.815,2.876388889,25.03024306,14693.60764,6.956041667,9.368680556,1.196493056,27.761875,16.42802083,25.00670139,14652.64236,7.008506944,2299,3.5,2023/5/31 19:00,95.79166667
2300,2300,4.511006944,0.302951389,27.81590278,2.869340278,25.00239583,14691.12153,6.943645833,9.414444444,1.201215278,27.7928125,16.65065972,25.0003125,14651.80556,7.002361111,2300,3.5,2023/5/31 20:00,95.83333333
2301,2301,4.546805556,0.329965278,27.8075,2.838923611,25.00371528,14688.66667,6.928958333,9.390347222,1.249826389,27.79006944,16.79107639,24.99180556,14651.81944,6.998680556,2301,3.5,2023/5/31 21:00,95.875
2302,2302,4.554305556,0.332534722,27.83986111,2.813506944,25.02628472,14690.19097,6.922326389,9.400277778,1.271666667,27.83194444,16.85503472,25.00774306,14652.59028,6.995416667,2302,3.5,2023/5/31 22:00,95.91666667
2303,2303,4.545347222,0.276909722,27.80993056,2.803645833,25.02034722,14689.15972,6.909305556,9.363472222,1.255972222,27.81475694,16.92163194,25.00763889,14652.65278,6.991423611,2303,3.5,2023/5/31 23:00,95.95833333
2304,2304,4.534270833,0.198680556,27.50552083,2.792881944,25.02513889,14664.76736,6.911111111,9.454111111,0.9295,26.36118056,16.23041667,24.9995625,14607.38264,6.957368056,2304,3.5,2023/6/1 0:00,96
2305,2305,4.522638889,0.224270833,27.78336806,2.778784722,25.00395833,14690.60764,6.9265625,9.404861111,1.961631944,27.80885417,17.14170139,25.00288194,14652.15625,7.052986111,2305,3.5,2023/6/1 1:00,96.04166667
2306,2306,4.493055556,0.254375,27.80513889,2.759861111,24.98840278,14691.40278,6.938576389,9.486493056,1.980069444,27.8246875,17.22319444,25.01677083,14651.50347,7.054722222,2306,3.5,2023/6/1 2:00,96.08333333
2307,2307,4.489097222,0.293263889,27.79743056,2.758159722,25.02489583,14689.19792,6.9503125,9.553715278,1.976979167,27.849375,17.23736111,25.016875,14653,7.062638889,2307,3.5,2023/6/1 3:00,96.125
2308,2308,4.478020833,0.238333333,27.8153125,2.7328125,25.00597222,14689.64583,6.954131944,9.586423611,1.942951389,27.79059028,17.32493056,24.99895833,14649.87153,7.066006944,2308,3.5,2023/6/1 4:00,96.16666667
